Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82753;17/08/2000;0000;;30.9;;10.1;6.9;24.1;55.25;4.133333;
82753;17/08/2000;1200;0;;18.7;;;;;;
82753;18/08/2000;0000;;32;;7.8;7.9;24.52;66.25;2.366667;
82753;18/08/2000;1200;0;;18.7;;;;;;
82753;19/08/2000;0000;;31.9;;7.5;6.3;25.22;73;3.466667;
82753;19/08/2000;1200;0;;21.5;;;;;;
82753;20/08/2000;0000;;31.3;;6.2;6.6;25.26;67.25;4.566667;
82753;20/08/2000;1200;0;;20.9;;;;;;
82753;21/08/2000;0000;;30.2;;6.7;6.9;24.36;63.75;3.8;
82753;21/08/2000;1200;0;;18.9;;;;;;
82753;22/08/2000;0000;;31.2;;5.8;6.7;24.92;63.75;3.166667;
82753;22/08/2000;1200;0;;20.4;;;;;;
82753;23/08/2000;0000;;31.6;;7.6;6;25.06;66;1.933333;
