,Estacao,Data,Precipitacao,Date,year,month,day,long,lat
6167,SURUBIM,10/06/2008,1.3,2008-06-10,2008,6,10,-35.71,-7.83
6169,SURUBIM,11/06/2008,2.0,2008-06-11,2008,6,11,-35.71,-7.83
6171,SURUBIM,12/06/2008,0.2,2008-06-12,2008,6,12,-35.71,-7.83
6173,SURUBIM,13/06/2008,0.0,2008-06-13,2008,6,13,-35.71,-7.83
6175,SURUBIM,14/06/2008,0.4,2008-06-14,2008,6,14,-35.71,-7.83
6177,SURUBIM,15/06/2008,0.8,2008-06-15,2008,6,15,-35.71,-7.83
6179,SURUBIM,16/06/2008,5.0,2008-06-16,2008,6,16,-35.71,-7.83
6181,SURUBIM,17/06/2008,4.2,2008-06-17,2008,6,17,-35.71,-7.83
6183,SURUBIM,18/06/2008,2.9,2008-06-18,2008,6,18,-35.71,-7.83
6185,SURUBIM,19/06/2008,0.8,2008-06-19,2008,6,19,-35.71,-7.83
6187,SURUBIM,20/06/2008,3.2,2008-06-20,2008,6,20,-35.71,-7.83
6189,SURUBIM,21/06/2008,0.3,2008-06-21,2008,6,21,-35.71,-7.83
6191,SURUBIM,22/06/2008,0.1,2008-06-22,2008,6,22,-35.71,-7.83
6193,SURUBIM,23/06/2008,0.2,2008-06-23,2008,6,23,-35.71,-7.83
6195,SURUBIM,24/06/2008,0.3,2008-06-24,2008,6,24,-35.71,-7.83
6197,SURUBIM,25/06/2008,0.2,2008-06-25,2008,6,25,-35.71,-7.83
6199,SURUBIM,26/06/2008,4.1,2008-06-26,2008,6,26,-35.71,-7.83
6201,SURUBIM,27/06/2008,0.1,2008-06-27,2008,6,27,-35.71,-7.83
6203,SURUBIM,28/06/2008,0.8,2008-06-28,2008,6,28,-35.71,-7.83
6205,SURUBIM,29/06/2008,5.4,2008-06-29,2008,6,29,-35.71,-7.83
6207,SURUBIM,30/06/2008,0.1,2008-06-30,2008,6,30,-35.71,-7.83
6209,SURUBIM,01/07/2008,13.7,2008-07-01,2008,7,1,-35.71,-7.83
6211,SURUBIM,02/07/2008,24.9,2008-07-02,2008,7,2,-35.71,-7.83
6213,SURUBIM,03/07/2008,0.4,2008-07-03,2008,7,3,-35.71,-7.83
6215,SURUBIM,04/07/2008,0.0,2008-07-04,2008,7,4,-35.71,-7.83
6217,SURUBIM,05/07/2008,0.2,2008-07-05,2008,7,5,-35.71,-7.83
6219,SURUBIM,06/07/2008,9.7,2008-07-06,2008,7,6,-35.71,-7.83
6221,SURUBIM,07/07/2008,1.2,2008-07-07,2008,7,7,-35.71,-7.83
6223,SURUBIM,08/07/2008,0.2,2008-07-08,2008,7,8,-35.71,-7.83
6225,SURUBIM,09/07/2008,1.2,2008-07-09,2008,7,9,-35.71,-7.83
6227,SURUBIM,10/07/2008,1.6,2008-07-10,2008,7,10,-35.71,-7.83
6229,SURUBIM,11/07/2008,2.4,2008-07-11,2008,7,11,-35.71,-7.83
6231,SURUBIM,12/07/2008,0.5,2008-07-12,2008,7,12,-35.71,-7.83
6233,SURUBIM,13/07/2008,5.4,2008-07-13,2008,7,13,-35.71,-7.83
6235,SURUBIM,14/07/2008,0.0,2008-07-14,2008,7,14,-35.71,-7.83
6237,SURUBIM,15/07/2008,0.0,2008-07-15,2008,7,15,-35.71,-7.83
6239,SURUBIM,16/07/2008,0.1,2008-07-16,2008,7,16,-35.71,-7.83
6241,SURUBIM,17/07/2008,4.7,2008-07-17,2008,7,17,-35.71,-7.83
6243,SURUBIM,18/07/2008,3.9,2008-07-18,2008,7,18,-35.71,-7.83
6245,SURUBIM,19/07/2008,2.2,2008-07-19,2008,7,19,-35.71,-7.83
6247,SURUBIM,20/07/2008,2.0,2008-07-20,2008,7,20,-35.71,-7.83
6249,SURUBIM,21/07/2008,8.2,2008-07-21,2008,7,21,-35.71,-7.83
6251,SURUBIM,22/07/2008,2.5,2008-07-22,2008,7,22,-35.71,-7.83
6253,SURUBIM,23/07/2008,0.4,2008-07-23,2008,7,23,-35.71,-7.83
6255,SURUBIM,24/07/2008,0.0,2008-07-24,2008,7,24,-35.71,-7.83
6257,SURUBIM,25/07/2008,0.0,2008-07-25,2008,7,25,-35.71,-7.83
6259,SURUBIM,26/07/2008,0.2,2008-07-26,2008,7,26,-35.71,-7.83
6261,SURUBIM,27/07/2008,1.7,2008-07-27,2008,7,27,-35.71,-7.83
6263,SURUBIM,28/07/2008,2.3,2008-07-28,2008,7,28,-35.71,-7.83
6265,SURUBIM,29/07/2008,0.3,2008-07-29,2008,7,29,-35.71,-7.83
6267,SURUBIM,30/07/2008,1.9,2008-07-30,2008,7,30,-35.71,-7.83
6269,SURUBIM,31/07/2008,1.4,2008-07-31,2008,7,31,-35.71,-7.83
6271,SURUBIM,01/08/2008,0.5,2008-08-01,2008,8,1,-35.71,-7.83
6273,SURUBIM,02/08/2008,7.1,2008-08-02,2008,8,2,-35.71,-7.83
6275,SURUBIM,03/08/2008,14.3,2008-08-03,2008,8,3,-35.71,-7.83
6277,SURUBIM,04/08/2008,0.0,2008-08-04,2008,8,4,-35.71,-7.83
6279,SURUBIM,05/08/2008,3.9,2008-08-05,2008,8,5,-35.71,-7.83
6281,SURUBIM,06/08/2008,1.2,2008-08-06,2008,8,6,-35.71,-7.83
6283,SURUBIM,07/08/2008,2.3,2008-08-07,2008,8,7,-35.71,-7.83
6285,SURUBIM,08/08/2008,15.8,2008-08-08,2008,8,8,-35.71,-7.83
6287,SURUBIM,09/08/2008,0.3,2008-08-09,2008,8,9,-35.71,-7.83
6289,SURUBIM,10/08/2008,8.3,2008-08-10,2008,8,10,-35.71,-7.83
6291,SURUBIM,11/08/2008,0.6,2008-08-11,2008,8,11,-35.71,-7.83
6293,SURUBIM,12/08/2008,3.3,2008-08-12,2008,8,12,-35.71,-7.83
6295,SURUBIM,13/08/2008,0.5,2008-08-13,2008,8,13,-35.71,-7.83
6297,SURUBIM,14/08/2008,0.4,2008-08-14,2008,8,14,-35.71,-7.83
6299,SURUBIM,15/08/2008,0.8,2008-08-15,2008,8,15,-35.71,-7.83
6301,SURUBIM,16/08/2008,0.2,2008-08-16,2008,8,16,-35.71,-7.83
6303,SURUBIM,17/08/2008,2.7,2008-08-17,2008,8,17,-35.71,-7.83
6305,SURUBIM,18/08/2008,0.9,2008-08-18,2008,8,18,-35.71,-7.83
6307,SURUBIM,19/08/2008,0.1,2008-08-19,2008,8,19,-35.71,-7.83
6309,SURUBIM,20/08/2008,0.9,2008-08-20,2008,8,20,-35.71,-7.83
6311,SURUBIM,21/08/2008,0.5,2008-08-21,2008,8,21,-35.71,-7.83
6313,SURUBIM,22/08/2008,1.5,2008-08-22,2008,8,22,-35.71,-7.83
6315,SURUBIM,23/08/2008,0.3,2008-08-23,2008,8,23,-35.71,-7.83
6317,SURUBIM,24/08/2008,0.3,2008-08-24,2008,8,24,-35.71,-7.83
6319,SURUBIM,25/08/2008,0.6,2008-08-25,2008,8,25,-35.71,-7.83
6321,SURUBIM,26/08/2008,0.0,2008-08-26,2008,8,26,-35.71,-7.83
6323,SURUBIM,27/08/2008,11.6,2008-08-27,2008,8,27,-35.71,-7.83
6325,SURUBIM,28/08/2008,1.7,2008-08-28,2008,8,28,-35.71,-7.83
6327,SURUBIM,29/08/2008,0.0,2008-08-29,2008,8,29,-35.71,-7.83
6329,SURUBIM,30/08/2008,0.0,2008-08-30,2008,8,30,-35.71,-7.83
6331,SURUBIM,31/08/2008,0.0,2008-08-31,2008,8,31,-35.71,-7.83
6333,SURUBIM,01/09/2008,0.2,2008-09-01,2008,9,1,-35.71,-7.83
6335,SURUBIM,02/09/2008,3.1,2008-09-02,2008,9,2,-35.71,-7.83
6337,SURUBIM,03/09/2008,0.2,2008-09-03,2008,9,3,-35.71,-7.83
6339,SURUBIM,04/09/2008,0.7,2008-09-04,2008,9,4,-35.71,-7.83
6341,SURUBIM,05/09/2008,3.6,2008-09-05,2008,9,5,-35.71,-7.83
6343,SURUBIM,06/09/2008,0.3,2008-09-06,2008,9,6,-35.71,-7.83
6345,SURUBIM,07/09/2008,0.2,2008-09-07,2008,9,7,-35.71,-7.83
6347,SURUBIM,08/09/2008,0.2,2008-09-08,2008,9,8,-35.71,-7.83
6349,SURUBIM,09/09/2008,0.1,2008-09-09,2008,9,9,-35.71,-7.83
6351,SURUBIM,10/09/2008,0.9,2008-09-10,2008,9,10,-35.71,-7.83
6353,SURUBIM,11/09/2008,5.5,2008-09-11,2008,9,11,-35.71,-7.83
6355,SURUBIM,12/09/2008,0.1,2008-09-12,2008,9,12,-35.71,-7.83
6357,SURUBIM,13/09/2008,0.2,2008-09-13,2008,9,13,-35.71,-7.83
6359,SURUBIM,14/09/2008,0.2,2008-09-14,2008,9,14,-35.71,-7.83
6361,SURUBIM,15/09/2008,0.0,2008-09-15,2008,9,15,-35.71,-7.83
6363,SURUBIM,16/09/2008,0.0,2008-09-16,2008,9,16,-35.71,-7.83
6365,SURUBIM,17/09/2008,0.0,2008-09-17,2008,9,17,-35.71,-7.83
6367,SURUBIM,18/09/2008,0.0,2008-09-18,2008,9,18,-35.71,-7.83
6369,SURUBIM,19/09/2008,0.0,2008-09-19,2008,9,19,-35.71,-7.83
6371,SURUBIM,20/09/2008,0.0,2008-09-20,2008,9,20,-35.71,-7.83
6373,SURUBIM,21/09/2008,0.0,2008-09-21,2008,9,21,-35.71,-7.83
6375,SURUBIM,22/09/2008,0.0,2008-09-22,2008,9,22,-35.71,-7.83
6377,SURUBIM,23/09/2008,0.3,2008-09-23,2008,9,23,-35.71,-7.83
6379,SURUBIM,24/09/2008,0.0,2008-09-24,2008,9,24,-35.71,-7.83
6381,SURUBIM,25/09/2008,0.0,2008-09-25,2008,9,25,-35.71,-7.83
6383,SURUBIM,26/09/2008,0.0,2008-09-26,2008,9,26,-35.71,-7.83
6385,SURUBIM,27/09/2008,0.0,2008-09-27,2008,9,27,-35.71,-7.83
6387,SURUBIM,28/09/2008,0.0,2008-09-28,2008,9,28,-35.71,-7.83
6389,SURUBIM,29/09/2008,1.6,2008-09-29,2008,9,29,-35.71,-7.83
6391,SURUBIM,30/09/2008,2.4,2008-09-30,2008,9,30,-35.71,-7.83
6393,SURUBIM,01/10/2008,0.0,2008-10-01,2008,10,1,-35.71,-7.83
6395,SURUBIM,02/10/2008,0.3,2008-10-02,2008,10,2,-35.71,-7.83
6397,SURUBIM,03/10/2008,0.0,2008-10-03,2008,10,3,-35.71,-7.83
6399,SURUBIM,04/10/2008,1.0,2008-10-04,2008,10,4,-35.71,-7.83
6401,SURUBIM,05/10/2008,0.0,2008-10-05,2008,10,5,-35.71,-7.83
6403,SURUBIM,06/10/2008,0.0,2008-10-06,2008,10,6,-35.71,-7.83
6405,SURUBIM,07/10/2008,0.0,2008-10-07,2008,10,7,-35.71,-7.83
6407,SURUBIM,08/10/2008,0.1,2008-10-08,2008,10,8,-35.71,-7.83
6409,SURUBIM,09/10/2008,0.0,2008-10-09,2008,10,9,-35.71,-7.83
6411,SURUBIM,10/10/2008,0.0,2008-10-10,2008,10,10,-35.71,-7.83
6413,SURUBIM,11/10/2008,0.0,2008-10-11,2008,10,11,-35.71,-7.83
6415,SURUBIM,12/10/2008,0.5,2008-10-12,2008,10,12,-35.71,-7.83
6417,SURUBIM,13/10/2008,0.0,2008-10-13,2008,10,13,-35.71,-7.83
6419,SURUBIM,14/10/2008,1.0,2008-10-14,2008,10,14,-35.71,-7.83
6421,SURUBIM,15/10/2008,0.0,2008-10-15,2008,10,15,-35.71,-7.83
6423,SURUBIM,16/10/2008,2.1,2008-10-16,2008,10,16,-35.71,-7.83
6425,SURUBIM,17/10/2008,0.0,2008-10-17,2008,10,17,-35.71,-7.83
6427,SURUBIM,18/10/2008,0.0,2008-10-18,2008,10,18,-35.71,-7.83
6429,SURUBIM,19/10/2008,0.0,2008-10-19,2008,10,19,-35.71,-7.83
6431,SURUBIM,20/10/2008,0.0,2008-10-20,2008,10,20,-35.71,-7.83
6433,SURUBIM,21/10/2008,0.5,2008-10-21,2008,10,21,-35.71,-7.83
6435,SURUBIM,22/10/2008,0.3,2008-10-22,2008,10,22,-35.71,-7.83
6437,SURUBIM,23/10/2008,0.0,2008-10-23,2008,10,23,-35.71,-7.83
6439,SURUBIM,24/10/2008,0.0,2008-10-24,2008,10,24,-35.71,-7.83
6441,SURUBIM,25/10/2008,0.0,2008-10-25,2008,10,25,-35.71,-7.83
6443,SURUBIM,26/10/2008,0.0,2008-10-26,2008,10,26,-35.71,-7.83
6445,SURUBIM,27/10/2008,0.0,2008-10-27,2008,10,27,-35.71,-7.83
6447,SURUBIM,28/10/2008,0.0,2008-10-28,2008,10,28,-35.71,-7.83
6449,SURUBIM,29/10/2008,0.0,2008-10-29,2008,10,29,-35.71,-7.83
6451,SURUBIM,30/10/2008,1.2,2008-10-30,2008,10,30,-35.71,-7.83
6453,SURUBIM,31/10/2008,0.0,2008-10-31,2008,10,31,-35.71,-7.83
6455,SURUBIM,01/11/2008,0.0,2008-11-01,2008,11,1,-35.71,-7.83
6457,SURUBIM,02/11/2008,0.0,2008-11-02,2008,11,2,-35.71,-7.83
6459,SURUBIM,03/11/2008,0.3,2008-11-03,2008,11,3,-35.71,-7.83
6461,SURUBIM,04/11/2008,0.0,2008-11-04,2008,11,4,-35.71,-7.83
6463,SURUBIM,05/11/2008,0.0,2008-11-05,2008,11,5,-35.71,-7.83
6465,SURUBIM,06/11/2008,0.0,2008-11-06,2008,11,6,-35.71,-7.83
6467,SURUBIM,07/11/2008,0.0,2008-11-07,2008,11,7,-35.71,-7.83
6469,SURUBIM,08/11/2008,0.0,2008-11-08,2008,11,8,-35.71,-7.83
6471,SURUBIM,09/11/2008,0.0,2008-11-09,2008,11,9,-35.71,-7.83
6473,SURUBIM,10/11/2008,0.0,2008-11-10,2008,11,10,-35.71,-7.83
6475,SURUBIM,11/11/2008,0.0,2008-11-11,2008,11,11,-35.71,-7.83
6477,SURUBIM,12/11/2008,0.0,2008-11-12,2008,11,12,-35.71,-7.83
6479,SURUBIM,13/11/2008,0.0,2008-11-13,2008,11,13,-35.71,-7.83
6481,SURUBIM,14/11/2008,0.0,2008-11-14,2008,11,14,-35.71,-7.83
6483,SURUBIM,15/11/2008,0.0,2008-11-15,2008,11,15,-35.71,-7.83
6485,SURUBIM,16/11/2008,0.0,2008-11-16,2008,11,16,-35.71,-7.83
6487,SURUBIM,17/11/2008,0.0,2008-11-17,2008,11,17,-35.71,-7.83
6489,SURUBIM,18/11/2008,0.0,2008-11-18,2008,11,18,-35.71,-7.83
6491,SURUBIM,19/11/2008,0.0,2008-11-19,2008,11,19,-35.71,-7.83
6493,SURUBIM,20/11/2008,0.0,2008-11-20,2008,11,20,-35.71,-7.83
6495,SURUBIM,21/11/2008,0.0,2008-11-21,2008,11,21,-35.71,-7.83
6497,SURUBIM,22/11/2008,0.0,2008-11-22,2008,11,22,-35.71,-7.83
6499,SURUBIM,23/11/2008,0.0,2008-11-23,2008,11,23,-35.71,-7.83
6501,SURUBIM,24/11/2008,0.1,2008-11-24,2008,11,24,-35.71,-7.83
6503,SURUBIM,25/11/2008,0.0,2008-11-25,2008,11,25,-35.71,-7.83
6505,SURUBIM,26/11/2008,0.0,2008-11-26,2008,11,26,-35.71,-7.83
6507,SURUBIM,27/11/2008,0.0,2008-11-27,2008,11,27,-35.71,-7.83
6509,SURUBIM,28/11/2008,0.0,2008-11-28,2008,11,28,-35.71,-7.83
6511,SURUBIM,29/11/2008,0.0,2008-11-29,2008,11,29,-35.71,-7.83
6513,SURUBIM,30/11/2008,0.0,2008-11-30,2008,11,30,-35.71,-7.83
6515,SURUBIM,01/12/2008,0.0,2008-12-01,2008,12,1,-35.71,-7.83
6517,SURUBIM,02/12/2008,0.0,2008-12-02,2008,12,2,-35.71,-7.83
6519,SURUBIM,03/12/2008,0.0,2008-12-03,2008,12,3,-35.71,-7.83
6521,SURUBIM,04/12/2008,0.0,2008-12-04,2008,12,4,-35.71,-7.83
6523,SURUBIM,05/12/2008,0.0,2008-12-05,2008,12,5,-35.71,-7.83
6525,SURUBIM,06/12/2008,0.0,2008-12-06,2008,12,6,-35.71,-7.83
6527,SURUBIM,07/12/2008,0.0,2008-12-07,2008,12,7,-35.71,-7.83
6529,SURUBIM,08/12/2008,0.0,2008-12-08,2008,12,8,-35.71,-7.83
6531,SURUBIM,09/12/2008,0.0,2008-12-09,2008,12,9,-35.71,-7.83
6533,SURUBIM,10/12/2008,0.0,2008-12-10,2008,12,10,-35.71,-7.83
6535,SURUBIM,11/12/2008,0.0,2008-12-11,2008,12,11,-35.71,-7.83
6537,SURUBIM,12/12/2008,1.5,2008-12-12,2008,12,12,-35.71,-7.83
6539,SURUBIM,13/12/2008,0.0,2008-12-13,2008,12,13,-35.71,-7.83
6541,SURUBIM,14/12/2008,0.0,2008-12-14,2008,12,14,-35.71,-7.83
6543,SURUBIM,15/12/2008,0.0,2008-12-15,2008,12,15,-35.71,-7.83
6545,SURUBIM,16/12/2008,0.0,2008-12-16,2008,12,16,-35.71,-7.83
6547,SURUBIM,17/12/2008,0.0,2008-12-17,2008,12,17,-35.71,-7.83
6549,SURUBIM,18/12/2008,0.0,2008-12-18,2008,12,18,-35.71,-7.83
6551,SURUBIM,19/12/2008,0.0,2008-12-19,2008,12,19,-35.71,-7.83
6553,SURUBIM,20/12/2008,0.0,2008-12-20,2008,12,20,-35.71,-7.83
6555,SURUBIM,21/12/2008,0.0,2008-12-21,2008,12,21,-35.71,-7.83
6557,SURUBIM,22/12/2008,0.4,2008-12-22,2008,12,22,-35.71,-7.83
6559,SURUBIM,23/12/2008,0.0,2008-12-23,2008,12,23,-35.71,-7.83
6561,SURUBIM,24/12/2008,0.0,2008-12-24,2008,12,24,-35.71,-7.83
6563,SURUBIM,25/12/2008,0.0,2008-12-25,2008,12,25,-35.71,-7.83
6565,SURUBIM,26/12/2008,0.0,2008-12-26,2008,12,26,-35.71,-7.83
6567,SURUBIM,27/12/2008,0.0,2008-12-27,2008,12,27,-35.71,-7.83
6569,SURUBIM,28/12/2008,0.0,2008-12-28,2008,12,28,-35.71,-7.83
6571,SURUBIM,29/12/2008,0.0,2008-12-29,2008,12,29,-35.71,-7.83
6573,SURUBIM,30/12/2008,0.0,2008-12-30,2008,12,30,-35.71,-7.83
6575,SURUBIM,31/12/2008,0.0,2008-12-31,2008,12,31,-35.71,-7.83
6577,SURUBIM,01/01/2009,0.0,2009-01-01,2009,1,1,-35.71,-7.83
6579,SURUBIM,02/01/2009,0.0,2009-01-02,2009,1,2,-35.71,-7.83
6581,SURUBIM,03/01/2009,0.0,2009-01-03,2009,1,3,-35.71,-7.83
6583,SURUBIM,04/01/2009,0.0,2009-01-04,2009,1,4,-35.71,-7.83
6585,SURUBIM,05/01/2009,0.0,2009-01-05,2009,1,5,-35.71,-7.83
6587,SURUBIM,06/01/2009,0.0,2009-01-06,2009,1,6,-35.71,-7.83
6589,SURUBIM,07/01/2009,0.0,2009-01-07,2009,1,7,-35.71,-7.83
6591,SURUBIM,08/01/2009,0.0,2009-01-08,2009,1,8,-35.71,-7.83
6593,SURUBIM,09/01/2009,0.0,2009-01-09,2009,1,9,-35.71,-7.83
6595,SURUBIM,10/01/2009,0.0,2009-01-10,2009,1,10,-35.71,-7.83
6597,SURUBIM,11/01/2009,0.0,2009-01-11,2009,1,11,-35.71,-7.83
6599,SURUBIM,12/01/2009,0.0,2009-01-12,2009,1,12,-35.71,-7.83
6601,SURUBIM,13/01/2009,0.0,2009-01-13,2009,1,13,-35.71,-7.83
6603,SURUBIM,14/01/2009,0.0,2009-01-14,2009,1,14,-35.71,-7.83
6605,SURUBIM,15/01/2009,0.0,2009-01-15,2009,1,15,-35.71,-7.83
6607,SURUBIM,16/01/2009,0.0,2009-01-16,2009,1,16,-35.71,-7.83
6609,SURUBIM,17/01/2009,3.4,2009-01-17,2009,1,17,-35.71,-7.83
6611,SURUBIM,18/01/2009,0.0,2009-01-18,2009,1,18,-35.71,-7.83
6613,SURUBIM,19/01/2009,0.0,2009-01-19,2009,1,19,-35.71,-7.83
6615,SURUBIM,20/01/2009,0.0,2009-01-20,2009,1,20,-35.71,-7.83
6617,SURUBIM,21/01/2009,0.0,2009-01-21,2009,1,21,-35.71,-7.83
6619,SURUBIM,22/01/2009,0.0,2009-01-22,2009,1,22,-35.71,-7.83
6621,SURUBIM,23/01/2009,0.0,2009-01-23,2009,1,23,-35.71,-7.83
6623,SURUBIM,24/01/2009,0.0,2009-01-24,2009,1,24,-35.71,-7.83
6625,SURUBIM,25/01/2009,0.0,2009-01-25,2009,1,25,-35.71,-7.83
6627,SURUBIM,26/01/2009,0.0,2009-01-26,2009,1,26,-35.71,-7.83
6629,SURUBIM,27/01/2009,0.0,2009-01-27,2009,1,27,-35.71,-7.83
6631,SURUBIM,28/01/2009,0.0,2009-01-28,2009,1,28,-35.71,-7.83
6633,SURUBIM,29/01/2009,0.0,2009-01-29,2009,1,29,-35.71,-7.83
6635,SURUBIM,30/01/2009,5.6,2009-01-30,2009,1,30,-35.71,-7.83
6637,SURUBIM,31/01/2009,0.0,2009-01-31,2009,1,31,-35.71,-7.83
6639,SURUBIM,01/02/2009,0.0,2009-02-01,2009,2,1,-35.71,-7.83
6641,SURUBIM,02/02/2009,0.0,2009-02-02,2009,2,2,-35.71,-7.83
6643,SURUBIM,03/02/2009,2.6,2009-02-03,2009,2,3,-35.71,-7.83
6645,SURUBIM,04/02/2009,14.0,2009-02-04,2009,2,4,-35.71,-7.83
6647,SURUBIM,05/02/2009,0.0,2009-02-05,2009,2,5,-35.71,-7.83
6649,SURUBIM,06/02/2009,0.0,2009-02-06,2009,2,6,-35.71,-7.83
6651,SURUBIM,07/02/2009,0.0,2009-02-07,2009,2,7,-35.71,-7.83
6653,SURUBIM,08/02/2009,0.0,2009-02-08,2009,2,8,-35.71,-7.83
6655,SURUBIM,09/02/2009,0.0,2009-02-09,2009,2,9,-35.71,-7.83
6657,SURUBIM,10/02/2009,0.0,2009-02-10,2009,2,10,-35.71,-7.83
6659,SURUBIM,11/02/2009,0.0,2009-02-11,2009,2,11,-35.71,-7.83
6661,SURUBIM,12/02/2009,0.0,2009-02-12,2009,2,12,-35.71,-7.83
6663,SURUBIM,13/02/2009,56.0,2009-02-13,2009,2,13,-35.71,-7.83
6665,SURUBIM,14/02/2009,2.6,2009-02-14,2009,2,14,-35.71,-7.83
6667,SURUBIM,15/02/2009,0.0,2009-02-15,2009,2,15,-35.71,-7.83
6669,SURUBIM,16/02/2009,5.2,2009-02-16,2009,2,16,-35.71,-7.83
6671,SURUBIM,17/02/2009,0.0,2009-02-17,2009,2,17,-35.71,-7.83
6673,SURUBIM,18/02/2009,0.0,2009-02-18,2009,2,18,-35.71,-7.83
6675,SURUBIM,19/02/2009,10.2,2009-02-19,2009,2,19,-35.71,-7.83
6677,SURUBIM,20/02/2009,9.8,2009-02-20,2009,2,20,-35.71,-7.83
6679,SURUBIM,21/02/2009,0.7,2009-02-21,2009,2,21,-35.71,-7.83
6681,SURUBIM,22/02/2009,26.8,2009-02-22,2009,2,22,-35.71,-7.83
6683,SURUBIM,23/02/2009,2.0,2009-02-23,2009,2,23,-35.71,-7.83
6685,SURUBIM,24/02/2009,6.2,2009-02-24,2009,2,24,-35.71,-7.83
6687,SURUBIM,25/02/2009,0.0,2009-02-25,2009,2,25,-35.71,-7.83
6689,SURUBIM,26/02/2009,0.8,2009-02-26,2009,2,26,-35.71,-7.83
6691,SURUBIM,27/02/2009,0.0,2009-02-27,2009,2,27,-35.71,-7.83
6693,SURUBIM,28/02/2009,0.0,2009-02-28,2009,2,28,-35.71,-7.83
6695,SURUBIM,01/03/2009,8.2,2009-03-01,2009,3,1,-35.71,-7.83
6697,SURUBIM,02/03/2009,5.2,2009-03-02,2009,3,2,-35.71,-7.83
6699,SURUBIM,03/03/2009,9.8,2009-03-03,2009,3,3,-35.71,-7.83
6701,SURUBIM,04/03/2009,6.8,2009-03-04,2009,3,4,-35.71,-7.83
6703,SURUBIM,05/03/2009,0.1,2009-03-05,2009,3,5,-35.71,-7.83
6705,SURUBIM,06/03/2009,0.0,2009-03-06,2009,3,6,-35.71,-7.83
6707,SURUBIM,07/03/2009,0.0,2009-03-07,2009,3,7,-35.71,-7.83
6709,SURUBIM,08/03/2009,0.0,2009-03-08,2009,3,8,-35.71,-7.83
6711,SURUBIM,09/03/2009,0.0,2009-03-09,2009,3,9,-35.71,-7.83
6713,SURUBIM,10/03/2009,0.0,2009-03-10,2009,3,10,-35.71,-7.83
6715,SURUBIM,11/03/2009,0.0,2009-03-11,2009,3,11,-35.71,-7.83
6717,SURUBIM,12/03/2009,0.0,2009-03-12,2009,3,12,-35.71,-7.83
6719,SURUBIM,13/03/2009,0.0,2009-03-13,2009,3,13,-35.71,-7.83
6721,SURUBIM,14/03/2009,0.0,2009-03-14,2009,3,14,-35.71,-7.83
6723,SURUBIM,15/03/2009,0.0,2009-03-15,2009,3,15,-35.71,-7.83
6725,SURUBIM,16/03/2009,0.0,2009-03-16,2009,3,16,-35.71,-7.83
6727,SURUBIM,17/03/2009,1.0,2009-03-17,2009,3,17,-35.71,-7.83
6729,SURUBIM,18/03/2009,11.3,2009-03-18,2009,3,18,-35.71,-7.83
6731,SURUBIM,19/03/2009,0.0,2009-03-19,2009,3,19,-35.71,-7.83
6733,SURUBIM,20/03/2009,0.0,2009-03-20,2009,3,20,-35.71,-7.83
6735,SURUBIM,21/03/2009,0.0,2009-03-21,2009,3,21,-35.71,-7.83
6737,SURUBIM,22/03/2009,0.0,2009-03-22,2009,3,22,-35.71,-7.83
6739,SURUBIM,23/03/2009,0.0,2009-03-23,2009,3,23,-35.71,-7.83
6741,SURUBIM,24/03/2009,0.0,2009-03-24,2009,3,24,-35.71,-7.83
6743,SURUBIM,25/03/2009,0.0,2009-03-25,2009,3,25,-35.71,-7.83
6745,SURUBIM,26/03/2009,1.9,2009-03-26,2009,3,26,-35.71,-7.83
6747,SURUBIM,27/03/2009,0.4,2009-03-27,2009,3,27,-35.71,-7.83
6749,SURUBIM,28/03/2009,0.0,2009-03-28,2009,3,28,-35.71,-7.83
6751,SURUBIM,29/03/2009,0.0,2009-03-29,2009,3,29,-35.71,-7.83
6753,SURUBIM,30/03/2009,0.0,2009-03-30,2009,3,30,-35.71,-7.83
6755,SURUBIM,31/03/2009,0.0,2009-03-31,2009,3,31,-35.71,-7.83
6757,SURUBIM,01/04/2009,0.0,2009-04-01,2009,4,1,-35.71,-7.83
6759,SURUBIM,02/04/2009,0.0,2009-04-02,2009,4,2,-35.71,-7.83
6761,SURUBIM,03/04/2009,0.0,2009-04-03,2009,4,3,-35.71,-7.83
6763,SURUBIM,04/04/2009,0.0,2009-04-04,2009,4,4,-35.71,-7.83
6765,SURUBIM,05/04/2009,0.0,2009-04-05,2009,4,5,-35.71,-7.83
6767,SURUBIM,06/04/2009,0.0,2009-04-06,2009,4,6,-35.71,-7.83
6769,SURUBIM,07/04/2009,0.0,2009-04-07,2009,4,7,-35.71,-7.83
6771,SURUBIM,08/04/2009,0.7,2009-04-08,2009,4,8,-35.71,-7.83
6773,SURUBIM,09/04/2009,1.7,2009-04-09,2009,4,9,-35.71,-7.83
6775,SURUBIM,10/04/2009,0.0,2009-04-10,2009,4,10,-35.71,-7.83
6777,SURUBIM,11/04/2009,0.0,2009-04-11,2009,4,11,-35.71,-7.83
6779,SURUBIM,12/04/2009,4.3,2009-04-12,2009,4,12,-35.71,-7.83
6781,SURUBIM,13/04/2009,12.6,2009-04-13,2009,4,13,-35.71,-7.83
6783,SURUBIM,14/04/2009,0.5,2009-04-14,2009,4,14,-35.71,-7.83
6785,SURUBIM,15/04/2009,0.8,2009-04-15,2009,4,15,-35.71,-7.83
